Unnamed: 0,price,mileage,year,previous_owners,doors,seats,fuel_type_Diesel Hybrid,fuel_type_Electric,fuel_type_Petrol,fuel_type_Petrol Hybrid,fuel_type_Petrol Plug-in Hybrid,body_type_Convertible,body_type_Coupe,body_type_Estate,body_type_Hatchback,body_type_MPV,body_type_Minibus,body_type_Pickup,body_type_SUV,body_type_Saloon,gearbox_Manual
2764,2399,106420,2002,4.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2766,15350,17495,2017,3.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2767,15970,57839,2019,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2768,1895,87100,2005,5.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2769,3195,28408,2005,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2771,3195,28408,2005,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2772,8995,103200,2014,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2773,8105,112000,2009,4.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2774,20500,25162,2021,3.0,5.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2775,9995,86000,2015,4.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2776,4040,120635,2013,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2777,6995,146000,2014,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2779,6350,72000,2012,1.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2780,18855,33225,2020,1.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2781,7400,60438,2012,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2782,2250,52200,2007,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2783,3995,87986,2010,2.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2785,10970,91000,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2786,3495,86000,2011,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2787,4999,56355,2014,3.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2788,3450,93752,2012,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2789,6995,69000,2016,2.0,5.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2790,14500,42962,2019,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2791,1750,110000,2002,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2792,3850,77000,2012,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2793,3850,70000,2016,3.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2794,4495,50000,2014,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2801,1595,84000,2008,3.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2809,1795,111741,2010,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2811,16555,68603,2017,1.0,2.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2813,13000,51179,2019,1.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2814,2190,50668,2008,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2815,1995,85207,2011,1.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2816,1995,92741,2009,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2818,3495,114741,2013,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2820,3750,115000,2012,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2821,3495,94741,2015,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2822,1995,100741,2011,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2823,1950,173006,2005,6.0,2.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2824,4250,78033,2015,1.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2825,13000,51179,2019,1.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2827,10700,16420,2019,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2828,1495,118741,2010,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2829,2795,57827,2007,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2831,1795,87742,2007,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2832,4500,75474,2014,1.0,3.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2833,1145,134000,2002,2.0,3.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2931,3700,60000,2011,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2932,4995,87650,2013,6.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2933,2750,65300,2011,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2934,4750,71569,2014,1.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2935,5000,97300,2017,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2936,2495,135000,2007,2.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2937,10700,16420,2019,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2939,11890,49908,2021,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2940,1895,154000,2008,3.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2941,6195,99094,2018,1.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2942,2199,79500,2009,4.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2943,3690,179000,2012,2.0,3.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2944,4000,98159,2013,1.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2945,4700,128386,2015,1.0,3.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2946,3990,124568,2010,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2947,5990,65000,2009,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2950,4250,78033,2015,1.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2951,11890,49908,2021,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2953,5390,60695,2014,2.0,5.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2954,3250,106500,2013,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2955,5290,92148,2010,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2956,1645,94000,2005,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2957,6929,79814,2013,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2958,3750,88000,2008,3.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2959,4000,88000,2014,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2960,2490,72000,2010,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2962,4000,107000,2013,3.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2963,11995,57952,2019,1.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2964,6495,74434,2017,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2965,5390,60695,2014,2.0,5.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2967,13000,51179,2019,1.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2968,2275,100969,2009,5.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2970,2499,135785,2010,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2971,2690,123000,2011,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2972,3495,136000,2011,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2973,6490,76589,2014,3.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2974,3590,100116,2010,2.0,2.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2975,2190,56000,2010,3.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2976,6500,77009,2017,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2977,1695,57170,2011,1.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2978,4250,78033,2015,1.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2979,13000,51179,2019,1.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2981,16049,11500,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2982,6495,80000,2012,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2983,5999,116443,2011,2.0,5.0,7.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2984,7990,112000,2015,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2985,2300,91000,2009,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2986,2990,103099,2010,3.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2987,3990,79547,2014,2.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2988,6995,37000,2011,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2989,3990,97000,2011,4.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2990,1495,73091,2001,3.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2991,5995,82156,2008,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2992,4250,78033,2015,1.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2993,15970,11500,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2995,15970,11500,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2996,1999,114299,2007,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2997,1785,110000,2008,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2998,8795,58000,2015,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2999,2900,69000,2010,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3000,12802,42349,2021,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3001,5495,49000,2013,2.0,2.0,5.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3002,3195,82000,2012,6.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3003,7130,52200,2018,3.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3005,4800,96723,2007,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3006,2995,89999,2011,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3007,11890,49908,2021,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3009,5390,60695,2014,2.0,5.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3010,2495,140741,2008,2.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3011,5495,22286,2011,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3012,6550,82000,2014,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3013,7895,114883,2017,1.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3014,6850,94600,2015,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3015,6790,76466,2015,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3016,4800,63000,2011,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3017,1950,62700,2012,3.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3018,7990,50000,2014,2.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3019,6995,87000,2010,2.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3020,6495,74434,2017,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3021,5390,60695,2014,2.0,5.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3023,11890,49908,2021,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3024,6995,57978,2013,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3026,6495,122000,2015,5.0,2.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3027,7050,98700,2015,1.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3028,5695,69036,2012,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3029,5990,118000,2015,2.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3030,6290,69000,2008,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3031,7750,28500,2015,3.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3032,6495,96000,2013,2.0,3.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3033,2995,162753,2012,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3035,17599,26607,2019,2.0,2.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3037,5390,60695,2014,2.0,5.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3038,10995,31700,2013,1.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3039,4300,34000,2018,3.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3040,5195,86069,2011,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3041,4950,61000,2013,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3042,4295,116275,2008,2.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3043,4595,101971,2015,1.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3044,3999,93379,2013,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3045,2490,119785,2009,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3046,11295,35340,2017,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3047,1495,120741,2008,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3051,11000,45462,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3053,3575,95000,2005,2.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3054,3990,65323,2015,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3055,11495,19000,1981,5.0,5.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3056,3990,69218,2011,4.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3057,3600,74000,2012,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3058,9100,101131,2015,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3059,4995,89999,2013,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3060,5425,82000,2013,2.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3061,4495,96967,2014,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3062,2995,89999,2011,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3063,11000,45462,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3065,5390,60695,2014,2.0,5.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3066,2290,59030,2011,3.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3067,5790,128000,2014,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3068,1995,189988,2005,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3069,6850,152584,2016,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3070,13450,19539,2019,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3072,6000,87018,2014,3.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3073,7990,78000,2017,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3074,5100,76000,2015,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3075,6250,80000,2015,3.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3077,5390,60695,2014,2.0,5.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3079,15970,11500,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3080,6250,80000,2015,3.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3081,3990,97000,2011,4.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3082,8995,73000,2014,1.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3083,5450,64156,2015,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3085,1995,57213,2011,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3086,2750,117221,2013,3.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3087,4500,67000,2010,3.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3089,6995,84000,2008,2.0,2.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3090,3995,59000,2010,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3091,17599,26607,2019,2.0,2.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3093,17670,14385,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3094,10795,52188,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3095,13500,44000,2016,1.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3096,6490,115258,2009,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3097,5690,53407,2014,4.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3098,1995,108741,2011,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3099,10995,82609,2015,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3101,2490,70679,2010,3.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3102,5999,91474,2013,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3103,6850,152584,2016,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3104,1850,105472,2009,4.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3105,17670,14385,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3107,17599,26607,2019,2.0,2.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3108,3500,44360,2010,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3109,3500,97900,2009,4.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3111,7250,66000,2013,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3113,1995,97741,2011,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3114,4995,102412,2016,1.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3115,5000,47400,2013,3.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3116,5495,68084,2015,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3117,5000,75300,2016,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3118,2495,135000,2007,2.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3119,17599,26607,2019,2.0,2.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3121,10700,16420,2019,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3122,5475,49812,2014,1.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3123,3750,121000,2009,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3124,6250,41440,2014,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3125,4000,83000,2006,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3126,16000,66000,2008,2.0,2.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3127,6495,41046,2016,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3128,3375,86327,2011,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3129,7750,28500,2015,3.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3131,4000,26994,2008,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3132,1850,105472,2009,4.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3133,10700,16420,2019,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3135,11890,49908,2021,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3136,7999,56425,2017,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3137,5950,49430,2014,3.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3138,6990,94000,2015,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3139,5500,45000,2013,3.0,5.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3140,4490,86000,2014,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3141,6250,87000,2011,3.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3142,7295,102465,2012,1.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3143,4995,89999,2013,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3144,5600,49000,2009,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3145,5995,71582,2015,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3146,2495,135000,2007,2.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3147,11890,49908,2021,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3149,5390,60695,2014,2.0,5.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3150,17500,36774,2020,1.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3151,4250,35616,2010,1.0,3.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3152,8125,114288,2018,1.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3153,1995,46908,2007,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3154,8990,67000,2014,2.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3156,5495,105000,2014,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3157,5975,94777,2015,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3158,9350,92330,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3159,10990,48000,2015,3.0,3.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3160,4000,73000,2011,2.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3161,5390,60695,2014,2.0,5.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3163,16555,68603,2017,1.0,2.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3165,7495,58601,2013,2.0,3.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3166,1450,90100,2002,5.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3167,4995,71500,2012,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3168,3495,87741,2013,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3169,6850,94600,2015,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3170,4290,76507,2013,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3171,7499,59300,2016,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3172,4995,93000,2004,5.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3174,1850,105472,2009,4.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3175,11000,45462,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3177,10700,16420,2019,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
